Time,Log comp,Log subtype,Username,Firewall rule,Firewall rule name,NAT rule,NAT rule name,In interface ,Out interface ,Src IP,Dst IP,Src port,Dst port,protocol,Rule type,Live PCAP,Message,Log occurrence,Unnamed: 19
2024-07-06 12:25:50,Firewall Rule,Allowed,,53.0,WindowsUpdate-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.233,199.232.214.172,54590,80,TCP,1,Open PCAP,,1,
2024-07-06 12:25:48,Firewall Rule,Allowed,,33.0,IT-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.233,20.42.72.131,54581,443,TCP,1,Open PCAP,,1,
2024-07-06 12:25:47,Firewall Rule,Allowed,,53.0,WindowsUpdate-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.233,199.232.210.172,54594,80,TCP,1,Open PCAP,,1,
2024-07-06 12:25:47,Firewall Rule,Allowed,,53.0,WindowsUpdate-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.233,20.54.110.119,54579,443,TCP,1,Open PCAP,,1,
2024-07-06 12:25:47,Firewall Rule,Allowed,,2.0,LAN-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.111,8.8.8.8,52016,53,UDP,1,Open PCAP,,1,
2024-07-06 12:25:47,Firewall Rule,Allowed,,55.0,FileShare-to-WAN,15,Default SNAT IPv4,Port3,Port2,172.17.17.130,199.232.210.172,62173,80,TCP,1,Open PCAP,,1,
2024-07-06 12:25:46,Firewall Rule,Allowed,,2.0,LAN-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.233,8.8.8.8,57720,53,UDP,1,Open PCAP,,1,
2024-07-06 12:25:46,Firewall Rule,Allowed,,53.0,WindowsUpdate-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.233,199.232.210.172,54591,80,TCP,1,Open PCAP,,1,
2024-07-06 12:25:45,Firewall Rule,Allowed,,53.0,WindowsUpdate-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.233,199.232.210.172,54596,80,TCP,1,Open PCAP,,1,
2024-07-06 12:25:45,Firewall Rule,Allowed,,48.0,DMZ-to-WAN,15,Default SNAT IPv4,Port3,Port2,172.17.17.10,8.8.8.8,65083,53,UDP,1,Open PCAP,,1,
2024-07-06 12:25:45,Firewall Rule,Allowed,,33.0,IT-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.233,20.44.10.122,54589,443,TCP,1,Open PCAP,,1,
2024-07-06 12:25:44,Firewall Rule,Allowed,,53.0,WindowsUpdate-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.233,199.232.214.172,54600,80,TCP,1,Open PCAP,,1,
2024-07-06 12:25:44,Firewall Rule,Allowed,,48.0,DMZ-to-WAN,15,Default SNAT IPv4,Port3,Port2,172.17.17.8,10.101.6.4,52894,443,TCP,1,Open PCAP,,1,
2024-07-06 12:25:44,Firewall Rule,Allowed,,2.0,LAN-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.111,8.8.8.8,53617,53,UDP,1,Open PCAP,,1,
2024-07-06 12:25:44,Firewall Rule,Allowed,,53.0,WindowsUpdate-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.233,199.232.210.172,54603,80,TCP,1,Open PCAP,,1,
2024-07-06 12:25:43,Firewall Rule,Allowed,,20.0,PuplicDNS-2-WAN,14,PublicDNS - SNAT,Port3,Port2,172.17.17.223,205.251.197.195,52978,53,UDP,1,Open PCAP,,1,
2024-07-06 12:25:43,Firewall Rule,Allowed,,33.0,IT-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.233,20.44.10.122,54583,443,TCP,1,Open PCAP,,1,
2024-07-06 12:25:42,Firewall Rule,Allowed,,53.0,WindowsUpdate-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.233,199.232.214.172,54595,80,TCP,1,Open PCAP,,1,
2024-07-06 12:25:42,Firewall Rule,Allowed,,2.0,LAN-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.233,8.8.8.8,63248,53,UDP,1,Open PCAP,,1,
2024-07-06 12:25:42,Firewall Rule,Allowed,,33.0,IT-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.233,52.109.77.37,54580,443,TCP,1,Open PCAP,,1,
2024-07-06 12:25:42,Firewall Rule,Allowed,,53.0,WindowsUpdate-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.233,199.232.210.172,54601,80,TCP,1,Open PCAP,,1,
2024-07-06 12:25:41,Firewall Rule,Allowed,,53.0,WindowsUpdate-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.233,199.232.214.172,54602,80,TCP,1,Open PCAP,,1,
2024-07-06 12:25:41,Firewall Rule,Allowed,,53.0,WindowsUpdate-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.233,20.54.110.119,54582,443,TCP,1,Open PCAP,,1,
2024-07-06 12:25:40,Firewall Rule,Allowed,,53.0,WindowsUpdate-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.233,199.232.214.172,54593,80,TCP,1,Open PCAP,,1,
2024-07-06 12:25:40,Firewall Rule,Allowed,,53.0,WindowsUpdate-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.233,199.232.214.172,54598,80,TCP,1,Open PCAP,,1,
2024-07-06 12:25:40,Firewall Rule,Allowed,,53.0,WindowsUpdate-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.233,199.232.210.172,54599,80,TCP,1,Open PCAP,,1,
2024-07-06 12:25:39,Firewall Rule,Allowed,,53.0,WindowsUpdate-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.233,52.167.161.91,54585,443,TCP,1,Open PCAP,,1,
2024-07-06 12:25:39,Firewall Rule,Allowed,,2.0,LAN-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.137,74.82.60.24,53324,443,TCP,1,Open PCAP,,1,
2024-07-06 12:25:39,Firewall Rule,Allowed,,53.0,WindowsUpdate-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.233,184.30.26.67,54588,443,TCP,1,Open PCAP,,1,
2024-07-06 12:25:38,Firewall Rule,Allowed,,33.0,IT-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.233,20.44.10.122,54577,443,TCP,1,Open PCAP,,1,
2024-07-06 12:25:38,Firewall Rule,Allowed,,43.0,PALCERT_Outbound,0,,Port3,Port2,172.17.17.8,10.103.70.200,52897,443,TCP,1,Open PCAP,,1,
2024-07-06 12:25:38,Firewall Rule,Allowed,,48.0,DMZ-to-WAN,15,Default SNAT IPv4,Port3,Port2,172.17.17.10,8.8.8.8,64859,53,UDP,1,Open PCAP,,1,
2024-07-06 12:25:36,Firewall Rule,Allowed,,48.0,DMZ-to-WAN,15,Default SNAT IPv4,Port3,Port2,172.17.17.10,8.8.8.8,49442,53,UDP,1,Open PCAP,,1,
2024-07-06 12:25:36,Firewall Rule,Allowed,,2.0,LAN-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.111,8.8.8.8,51799,53,UDP,1,Open PCAP,,1,
2024-07-06 12:25:34,Firewall Rule,Allowed,,53.0,WindowsUpdate-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.233,52.168.117.175,54576,443,TCP,1,Open PCAP,,1,
2024-07-06 12:25:31,Firewall Rule,Allowed,,53.0,WindowsUpdate-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.233,13.95.31.18,54574,443,TCP,1,Open PCAP,,1,
2024-07-06 12:25:29,Firewall Rule,Denied,,40.0,BlockedIP,0,,Port1,,192.168.61.233,82.213.6.150,54592,80,TCP,1,Open PCAP,,1,
2024-07-06 12:25:27,Firewall Rule,Allowed,,48.0,DMZ-to-WAN,15,Default SNAT IPv4,Port3,Port2,172.17.17.99,216.239.35.0,45234,123,UDP,1,Open PCAP,,1,
2024-07-06 12:25:25,Firewall Rule,Allowed,,48.0,DMZ-to-WAN,15,Default SNAT IPv4,Port3,Port2,172.17.17.10,8.8.8.8,50321,53,UDP,1,Open PCAP,,1,
2024-07-06 12:25:25,Firewall Rule,Allowed,,33.0,IT-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.233,52.168.117.175,54571,443,TCP,1,Open PCAP,,1,
2024-07-06 12:25:25,Firewall Rule,Allowed,,48.0,DMZ-to-WAN,15,Default SNAT IPv4,Port3,Port2,172.17.17.90,10.101.6.4,54596,443,TCP,1,Open PCAP,,1,
2024-07-06 12:25:24,Firewall Rule,Allowed,,2.0,LAN-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.111,8.8.8.8,53519,53,UDP,1,Open PCAP,,1,
2024-07-06 12:25:22,Firewall Rule,Allowed,,53.0,WindowsUpdate-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.233,20.190.181.0,54573,443,TCP,1,Open PCAP,,1,
2024-07-06 12:25:20,Firewall Rule,Allowed,,2.0,LAN-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.233,8.8.8.8,56742,53,UDP,1,Open PCAP,,1,
2024-07-06 12:25:19,Firewall Rule,Allowed,,48.0,DMZ-to-WAN,15,Default SNAT IPv4,Port3,Port2,172.17.17.8,10.101.6.4,52892,443,TCP,1,Open PCAP,,1,
2024-07-06 12:25:17,Firewall Rule,Allowed,,48.0,DMZ-to-WAN,14,PublicDNS - SNAT,Port3,Port2,172.17.17.223,52.26.21.100,49293,443,TCP,1,Open PCAP,,1,
2024-07-06 12:25:17,Firewall Rule,Allowed,,5.0,WebNat,10,iqrad webserver - DNAT,Port2,Port3,104.28.62.95,82.213.48.193,26823,80,TCP,1,Open PCAP,,1,
2024-07-06 12:25:17,Firewall Rule,Allowed,,55.0,FileShare-to-WAN,15,Default SNAT IPv4,Port3,Port2,172.17.17.130,8.8.8.8,62769,53,UDP,1,Open PCAP,,1,
2024-07-06 12:25:16,Firewall Rule,Allowed,,43.0,PALCERT_Outbound,0,,Port3,Port2,172.17.17.90,10.103.70.200,54612,443,TCP,1,Open PCAP,,1,
2024-07-06 12:25:16,Firewall Rule,Allowed,,53.0,WindowsUpdate-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.233,52.113.194.132,54548,443,TCP,1,Open PCAP,,1,
2024-07-06 12:25:16,Firewall Rule,Allowed,,55.0,FileShare-to-WAN,15,Default SNAT IPv4,Port3,Port2,172.17.17.130,20.101.57.9,123,123,UDP,1,Open PCAP,,1,
2024-07-06 12:25:14,Firewall Rule,Allowed,,48.0,DMZ-to-WAN,15,Default SNAT IPv4,Port3,Port2,172.17.17.10,8.8.8.8,50001,53,UDP,1,Open PCAP,,1,
2024-07-06 12:25:13,Invalid Traffic,Denied,,,,0,,,,159.192.104.79,213.6.25.178,63228,1078,TCP,0,Open PCAP,TCP Packets with invalid flag combination.,1,
2024-07-06 12:25:06,Firewall Rule,Allowed,,33.0,IT-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.233,173.194.76.84,54542,443,TCP,1,Open PCAP,,1,
2024-07-06 12:25:05,Firewall Rule,Allowed,,33.0,IT-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.233,52.123.159.142,54549,443,TCP,1,Open PCAP,,1,
2024-07-06 12:25:05,Firewall Rule,Allowed,,53.0,WindowsUpdate-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.233,52.113.194.132,54547,443,TCP,1,Open PCAP,,1,
2024-07-06 12:25:03,Firewall Rule,Allowed,,48.0,DMZ-to-WAN,15,Default SNAT IPv4,Port3,Port2,172.17.17.8,10.101.6.4,52891,443,TCP,1,Open PCAP,,1,
2024-07-06 12:25:02,Firewall Rule,Allowed,,48.0,DMZ-to-WAN,15,Default SNAT IPv4,Port3,Port2,172.17.17.90,10.101.6.4,54588,443,TCP,1,Open PCAP,,1,
2024-07-06 12:25:01,Firewall Rule,Allowed,,5.0,WebNat,10,iqrad webserver - DNAT,Port2,Port3,185.61.200.20,82.213.48.193,62891,80,TCP,1,Open PCAP,,1,
2024-07-06 12:24:59,Firewall Rule,Allowed,,33.0,IT-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.233,8.8.4.4,54455,443,TCP,1,Open PCAP,,1,
2024-07-06 12:24:56,Firewall Rule,Allowed,,5.0,WebNat,10,iqrad webserver - DNAT,Port2,Port3,46.43.67.73,82.213.48.193,39156,443,TCP,1,Open PCAP,,1,
2024-07-06 12:24:56,Firewall Rule,Allowed,,2.0,LAN-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.111,8.8.8.8,53885,53,UDP,1,Open PCAP,,1,
2024-07-06 12:24:56,Firewall Rule,Allowed,,55.0,FileShare-to-WAN,15,Default SNAT IPv4,Port3,Port2,172.17.17.130,52.168.117.168,62160,443,TCP,1,Open PCAP,,1,
2024-07-06 12:29:34,Firewall Rule,Anomaly,,814.0,WebNat,10,iqrad webserver - DNAT,Port2,Port3,45.147.66.142,82.213.48.193,4550,540,TCP,1,Open PCAP,,1,
2024-07-06 12:29:30,Firewall Rule,Anomaly,,356.0,DMZ-to-WAN,15,Default SNAT IPv4,Port3,Port2,172.17.17.8,10.101.6.4,52911,1402,TCP,1,Open PCAP,,1,
2024-07-06 12:29:29,Firewall Rule,Anomaly,,910.0,LAN-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.137,3.72.193.109,53750,1371,TCP,1,Open PCAP,,1,
2024-07-06 12:29:29,Firewall Rule,Anomaly,,769.0,WebNat,10,iqrad webserver - DNAT,Port2,Port3,45.147.66.142,82.213.48.193,33001,1164,TCP,1,Open PCAP,,1,
2024-07-06 12:29:29,Firewall Rule,Anomaly,,268.0,DMZ-to-WAN,14,PublicDNS - SNAT,Port3,Port2,172.17.17.223,23.196.143.19,49353,515,TCP,1,Open PCAP,,1,
2024-07-06 12:29:29,Firewall Rule,Anomaly,,1017.0,IT-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.233,104.46.162.226,55190,1008,TCP,1,Open PCAP,,1,
2024-07-06 12:29:29,Firewall Rule,Anomaly,,320.0,WebNat,10,iqrad webserver - DNAT,Port2,Port3,91.218.152.161,82.213.48.193,59496,476,TCP,1,Open PCAP,,1,
2024-07-06 12:29:28,Firewall Rule,Anomaly,,921.0,LAN-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.44,147.182.140.228,65402,853,TCP,1,Open PCAP,,1,
2024-07-06 12:29:27,Firewall Rule,Anomaly,,814.0,DMZ-to-WAN,14,PublicDNS - SNAT,Port3,Port2,172.17.17.223,44.237.175.54,49631,727,TCP,1,Open PCAP,,1,
2024-07-06 12:29:26,Firewall Rule,Anomaly,,779.0,WebNat,10,iqrad webserver - DNAT,Port2,Port3,91.218.152.161,82.213.48.193,59960,1020,TCP,1,Open PCAP,,1,
2024-07-06 12:29:25,Firewall Rule,Anomaly,,617.0,LAN-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.111,8.8.8.8,54025,482,UDP,1,Open PCAP,,1,
2024-07-06 12:29:25,Firewall Rule,Anomaly,,342.0,IT-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.233,104.46.162.226,55280,904,TCP,1,Open PCAP,,1,
2024-07-06 12:29:25,Firewall Rule,Anomaly,,351.0,LAN-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.44,147.182.140.228,65761,846,TCP,1,Open PCAP,,1,
2024-07-06 12:29:24,Firewall Rule,Anomaly,,810.0,DMZ-to-WAN,15,Default SNAT IPv4,Port3,Port2,172.17.17.90,10.101.6.4,54716,895,TCP,1,Open PCAP,,1,
2024-07-06 12:29:20,Firewall Rule,Anomaly,,763.0,LAN-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.111,8.8.8.8,53345,386,UDP,1,Open PCAP,,1,
2024-07-06 12:29:19,Firewall Rule,Anomaly,,310.0,LAN-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.111,8.8.8.8,54846,446,UDP,1,Open PCAP,,1,
2024-07-06 12:29:19,Firewall Rule,Anomaly,,429.0,LAN-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.233,8.8.8.8,65419,140,UDP,1,Open PCAP,,1,
2024-07-06 12:29:19,Firewall Rule,Anomaly,,618.0,LAN-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.137,8.8.8.8,61568,597,UDP,1,Open PCAP,,1,
2024-07-06 12:29:18,Firewall Rule,Anomaly,,977.0,LAN-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.111,8.8.8.8,53731,786,UDP,1,Open PCAP,,1,
2024-07-06 12:29:16,Firewall Rule,Anomaly,,205.0,LAN-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.233,8.8.8.8,53092,250,UDP,1,Open PCAP,,1,
2024-07-06 12:29:16,Firewall Rule,Anomaly,,665.0,LAN-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.111,8.8.8.8,53037,452,UDP,1,Open PCAP,,1,
2024-07-06 12:29:16,Firewall Rule,Anomaly,,669.0,LAN-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.233,8.8.8.8,51869,506,UDP,1,Open PCAP,,1,
2024-07-06 12:29:16,Firewall Rule,Anomaly,,237.0,LAN-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.233,8.8.8.8,64361,647,UDP,1,Open PCAP,,1,
2024-07-06 12:29:16,Firewall Rule,Anomaly,,556.0,LAN-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.233,8.8.8.8,50954,354,UDP,1,Open PCAP,,1,
2024-07-06 12:29:15,Firewall Rule,Anomaly,,450.0,LAN-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.138,185.153.163.3,53869,683,UDP,1,Open PCAP,,1,
2024-07-06 12:29:14,Firewall Rule,Anomaly,,194.0,PALCERT_Outbound,0,,Port3,Port2,172.17.17.8,10.103.70.200,53230,567,TCP,1,Open PCAP,,1,
2024-07-06 12:29:09,Firewall Rule,Anomaly,,906.0,LAN-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.137,65.49.2.57,53734,538,TCP,1,Open PCAP,,1,
2024-07-06 12:29:08,Firewall Rule,Anomaly,,633.0,DMZ-to-WAN,15,Default SNAT IPv4,Port3,Port2,172.17.17.8,10.101.6.4,53601,542,TCP,1,Open PCAP,,1,
2024-07-06 12:29:08,Firewall Rule,Anomaly,,392.0,LAN-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.137,74.82.60.34,53777,1007,TCP,1,Open PCAP,,1,
2024-07-06 12:29:08,Firewall Rule,Anomaly,,436.0,IT-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.233,52.123.159.136,55016,1172,TCP,1,Open PCAP,,1,
2024-07-06 12:29:06,Firewall Rule,Anomaly,,943.0,DMZ-to-WAN,15,Default SNAT IPv4,Port3,Port2,172.17.17.90,10.101.6.4,55134,904,TCP,1,Open PCAP,,1,
2024-07-06 12:29:01,Firewall Rule,Anomaly,,462.0,DMZ-to-WAN,15,Default SNAT IPv4,Port3,Port2,172.17.17.99,216.239.35.0,34405,211,UDP,1,Open PCAP,,1,
2024-07-06 12:28:59,Firewall Rule,Anomaly,,865.0,FileShare-to-WAN,15,Default SNAT IPv4,Port3,Port2,172.17.17.130,20.101.57.9,379,947,UDP,1,Open PCAP,,1,
2024-07-06 12:28:59,Firewall Rule,Anomaly,,790.0,DMZ-to-WAN,14,PublicDNS - SNAT,Port3,Port2,172.17.17.223,44.237.175.54,49801,786,TCP,1,Open PCAP,,1,
2024-07-06 12:28:58,Firewall Rule,Anomaly,,176.0,WindowsUpdate-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.44,52.177.176.186,65366,780,TCP,1,Open PCAP,,1,
2024-07-06 12:28:56,Firewall Rule,Anomaly,,187.0,WebNat,10,iqrad webserver - DNAT,Port2,Port3,45.147.66.142,82.213.48.193,10749,483,TCP,1,Open PCAP,,1,
2024-07-06 12:28:48,Firewall Rule,Anomaly,,984.0,LAN-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.111,8.8.8.8,53206,351,UDP,1,Open PCAP,,1,
2024-07-06 12:28:46,Firewall Rule,Anomaly,,708.0,PALCERT_Outbound,0,,Port3,Port2,172.17.17.90,10.103.70.200,55272,546,TCP,1,Open PCAP,,1,
2024-07-06 12:28:45,Firewall Rule,Anomaly,,603.0,LAN-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.111,8.8.8.8,53929,1002,UDP,1,Open PCAP,,1,
2024-07-06 12:28:45,Firewall Rule,Anomaly,,428.0,LAN-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.137,72.52.87.64,54289,1336,TCP,1,Open PCAP,,1,
2024-07-06 12:28:43,Invalid Traffic,Anomaly,,,,0,,,,0.0.0.0,0.0.0.0,322,967,0,0,Open PCAP,IP packet with invalid header length.,1,
2024-07-06 12:28:42,Firewall Rule,Anomaly,,353.0,DMZ-to-WAN,15,Default SNAT IPv4,Port3,Port2,172.17.17.8,10.101.6.4,53468,563,TCP,1,Open PCAP,,1,
2024-07-06 12:28:40,Firewall Rule,Anomaly,,207.0,LAN-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.137,72.52.87.64,53759,755,TCP,1,Open PCAP,,1,
2024-07-06 12:28:40,Firewall Rule,Anomaly,,675.0,WebNat,10,iqrad webserver - DNAT,Port2,Port3,172.225.188.120,82.213.48.193,55168,182,TCP,1,Open PCAP,,1,
2024-07-06 12:28:39,Firewall Rule,Anomaly,,143.0,WebNat,10,iqrad webserver - DNAT,Port2,Port3,104.28.62.95,82.213.48.193,41881,886,TCP,1,Open PCAP,,1,
2024-07-06 12:28:38,Firewall Rule,Anomaly,,231.0,PuplicDNS-2-WAN,14,PublicDNS - SNAT,Port3,Port2,172.17.17.223,95.100.175.64,53195,254,UDP,1,Open PCAP,,1,
2024-07-06 12:28:38,Firewall Rule,Anomaly,,574.0,DMZ-to-WAN,15,Default SNAT IPv4,Port3,Port2,172.17.17.90,10.101.6.4,54775,1199,TCP,1,Open PCAP,,1,
2024-07-06 12:28:34,Firewall Rule,Anomaly,,215.0,LAN-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.111,8.8.8.8,53486,77,UDP,1,Open PCAP,,1,
2024-07-06 12:28:34,Firewall Rule,Anomaly,,581.0,LAN-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.111,8.8.8.8,53205,963,UDP,1,Open PCAP,,1,
2024-07-06 12:28:31,Firewall Rule,Anomaly,,286.0,LAN-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.233,8.8.8.8,63938,168,UDP,1,Open PCAP,,1,
2024-07-06 12:28:30,Firewall Rule,Anomaly,,171.0,DMZ-to-WAN,15,Default SNAT IPv4,Port3,Port2,172.17.17.99,216.239.35.0,58265,136,UDP,1,Open PCAP,,1,
2024-07-06 12:28:30,Firewall Rule,Anomaly,,312.0,LAN-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.111,8.8.8.8,52854,391,UDP,1,Open PCAP,,1,
2024-07-06 12:28:29,Firewall Rule,Anomaly,,497.0,PuplicDNS-2-WAN,14,PublicDNS - SNAT,Port3,Port2,172.17.17.223,72.246.151.199,53648,374,UDP,1,Open PCAP,,1,
2024-07-06 12:28:27,Firewall Rule,Anomaly,,866.0,PuplicDNS-2-WAN,14,PublicDNS - SNAT,Port3,Port2,172.17.17.223,95.100.173.65,53218,936,UDP,1,Open PCAP,,1,
2024-07-06 12:28:26,Firewall Rule,Anomaly,,882.0,LAN-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.233,8.8.8.8,57486,900,UDP,1,Open PCAP,,1,
2024-07-06 12:28:26,Firewall Rule,Anomaly,,915.0,WAN-2-DNS-DNAT,9,PublicDNS - DNAT,Port2,Port3,82.213.1.146,82.213.48.195,48945,434,UDP,1,Open PCAP,,1,
2024-07-06 12:28:26,Firewall Rule,Anomaly,,161.0,WAN-2-DNS-DNAT,9,PublicDNS - DNAT,Port2,Port3,212.14.226.13,82.213.48.195,65733,853,UDP,1,Open PCAP,,1,
2024-07-06 12:28:25,Firewall Rule,Anomaly,,430.0,WindowsUpdate-2-WAN,15,Default SNAT IPv4,Port3,Port2,172.17.17.130,40.81.120.44,58907,3614,UDP,1,Open PCAP,,1,
2024-07-06 12:28:25,Firewall Rule,Anomaly,,164.0,LAN-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.111,8.8.8.8,52709,952,UDP,1,Open PCAP,,1,
2024-07-06 12:28:24,Firewall Rule,Anomaly,,572.0,WAN-2-DNS-DNAT,9,PublicDNS - DNAT,Port2,Port3,212.14.226.13,82.213.48.195,39375,402,UDP,1,Open PCAP,,1,
2024-07-06 12:28:24,Firewall Rule,Anomaly,,752.0,LAN-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.233,8.8.8.8,54596,768,UDP,1,Open PCAP,,1,
2024-07-06 12:28:22,Firewall Rule,Anomaly,,572.0,WebNat,10,iqrad webserver - DNAT,Port2,Port3,45.147.66.142,82.213.48.193,2764,1179,TCP,1,Open PCAP,,1,
2024-07-06 12:28:22,Firewall Rule,Anomaly,,948.0,DMZ-to-WAN,15,Default SNAT IPv4,Port3,Port2,172.17.17.8,10.101.6.4,53279,911,TCP,1,Open PCAP,,1,
2024-07-06 12:28:21,Firewall Rule,Anomaly,,234.0,LAN-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.233,8.8.8.8,59826,402,UDP,1,Open PCAP,,1,
2024-07-06 12:28:19,Firewall Rule,Anomaly,,796.0,LAN-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.111,8.8.8.8,53852,426,UDP,1,Open PCAP,,1,
2024-07-06 12:28:15,Firewall Rule,Anomaly,,1017.0,DMZ-to-WAN,15,Default SNAT IPv4,Port3,Port2,172.17.17.90,10.101.6.4,54817,582,TCP,1,Open PCAP,,1,
2024-07-06 12:28:15,Firewall Rule,Anomaly,,364.0,LAN-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.111,8.8.8.8,54650,263,UDP,1,Open PCAP,,1,
2024-07-06 12:28:14,Firewall Rule,Anomaly,,231.0,WebNat,10,iqrad webserver - DNAT,Port2,Port3,45.147.66.142,82.213.48.193,6122,1271,TCP,1,Open PCAP,,1,
2024-07-06 12:28:12,Firewall Rule,Anomaly,,736.0,LAN-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.111,8.8.8.8,54199,570,UDP,1,Open PCAP,,1,
2024-07-06 12:28:10,Firewall Rule,Anomaly,,148.0,WebNat,10,iqrad webserver - DNAT,Port2,Port3,77.91.170.102,82.213.48.193,57573,783,TCP,1,Open PCAP,,1,
2024-07-06 12:28:10,Firewall Rule,Anomaly,,977.0,LAN-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.111,8.8.8.8,54297,1014,UDP,1,Open PCAP,,1,
2024-07-06 12:28:10,Firewall Rule,Anomaly,,371.0,WindowsUpdate-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.233,23.32.238.169,55066,927,TCP,1,Open PCAP,,1,
2024-07-06 12:28:10,Firewall Rule,Anomaly,,238.0,IT-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.233,13.69.109.131,54997,716,TCP,1,Open PCAP,,1,
2024-07-06 12:28:09,Firewall Rule,Anomaly,,871.0,LAN-2-WAN,15,Default SNAT IPv4,Port1,Port2,192.168.61.111,8.8.8.8,52369,638,UDP,1,Open PCAP,,1,
